File Path,Label,Energy,Peak Amplitude,Zero-Crossing Rate,RMS,Temporal Centroid,Fundamental Frequency,Spectral Energy,Spectral Density,Spectral Flatness,Spectral Slope,Harmonic Ratio
all_sounds\it-IT_Che fai__it-IT_FrancescaVoice.wav,1,0.0054380069130054,0.6664734,0.1343499705869043,0.073742844,0.2971347177506611,167.6872516146626,184589.1,0.32963204,0.3826226,-0.00011849115512523803,4031.0416363175086
all_sounds\es-US_Qué onda__es-US_SofiaVoice.wav,1,0.0113683773149382,0.53015137,0.0569838755533893,0.10662259,0.3394650807721671,166.9912179461272,429961.75,0.37362912,0.33522364,-0.0001556261994257941,2564.935225741316
all_another_words_sounds\pt-BR_Você viu as notícias_ _pt-BR_IsabelaVoice.wav,0,0.0114533736606881,0.5574341,0.3390438247011952,0.10702044,0.7055229174395747,171.0265823513375,750669.25,0.5724308,0.2070491,-0.00011514351938201337,4785.665361251339
all_sounds\en-US_Yo_en-US_AllisonVoice.wav,1,0.0076985922868652,0.5942993,0.0392909563057468,0.08774162,0.1939642698214629,229.20463661985175,209479.12,0.22679962,0.43021983,-9.795036445770067e-05,2958.118105993885
all_sounds\it-IT_Che fai__it-IT_FrancescaV3Voice.wav,1,0.0044376380158157,0.46331787,0.2833483348334834,0.0666156,0.3253669250389608,168.86310008331796,151456.33,0.29700658,0.06665813,-0.00010862813957619486,8717.48154297487
all_sounds\en-US_Good evening_en-US_LisaExpressive.wav,1,0.0294977910816669,0.901886,0.08642578125,0.1717492,0.3248868007248414,170.814669558339,742338.56,0.6039204,0.01191812,-0.0002533467222732191,2451.001404064729
all_sounds\en-US_Howdy_en-US_EmilyV3Voice.wav,1,0.0068897633513143,0.7130432,0.1444214876033057,0.0830046,0.2152748478189489,196.9080575617362,204880.98,0.3788344,0.016124265,-0.0001504411591599832,4984.769054361164
all_another_words_sounds\en-US_What's up with the traffic__en-US_AllisonV2Voice.wav,0,0.0060856876246416,0.5891113,0.2355321507760532,0.07801082,0.5181572895510712,266.3436433130802,337270.16,0.33257797,0.045009937,-0.00010540414215706057,7405.719318973399
all_sounds\en-US_Good afternoon_en-US_MichaelVoice.wav,1,0.0078082733820989,0.5314636,0.0603023788057424,0.08836444,0.3557041666340441,127.58448037568866,345870.0,0.3865215,0.28970745,-0.00016088434278170097,2554.7436131447066
all_sounds\it-IT_Buonasera_it-IT_FrancescaV2Voice.wav,1,0.0076355570872684,0.37704468,0.1340721262208865,0.087381676,0.4048109322568596,190.96073770856,312205.62,0.30013517,0.035545304,-0.00011606960552688328,6640.527829719953
all_another_words_sounds\it-IT_Hai visto la partita__it-IT_FrancescaV2Voice.wav,0,0.0056170206311562,0.36502075,0.1832339791356184,0.07494678,0.6319304187345411,223.54751224213402,347353.56,0.3154954,0.042669635,-0.00010379757597036446,7175.646919365694
all_sounds\fr-FR_Allô_fr-FR_ReneeVoice.wav,1,0.0098978891976889,0.5126648,0.030125981376666,0.09948814,0.1414358610149105,168.23771448226617,249801.14,0.2998622,0.48599958,-0.00011993404105982089,2623.8902936773266
all_sounds\ja-JP_おやすみなさい_ja-JP_EmiV3Voice.wav,1,0.0161277077414772,0.633728,0.3151303242212333,0.12699491,0.495089819534897,254.08829705904924,779333.56,0.4778181,0.04503323,-0.00014106924948266593,6212.902857156193
all_another_words_sounds\en-US_The game was intense!_en-US_AllisonExpressive.wav,0,0.0313898657893275,0.7885742,0.2971917229729729,0.17717186,0.5426506162761225,258.2770170580849,1370079.4,0.7578028,0.044523627,-0.00022984173597196604,3417.7052894794115
all_another_words_sounds\nl-NL_Hoe was je dag__nl-NL_MerelV3Voice.wav,0,0.0113572852928321,0.71139526,0.1524475524475524,0.106570564,0.3507480850486798,172.50953981178853,498921.25,0.39527813,0.03879035,-0.00014483908891556885,6197.412856723938
all_another_words_sounds\en-GB_Let's have a chat._en-GB_CharlotteV3Voice.wav,0,0.0055534082510106,0.44030762,0.3512453300124533,0.07452119,0.4424745589525015,215.9116711941896,273985.72,0.42412627,0.09275552,-0.00011584625143783358,7247.793506189302
all_another_words_sounds\en-US_What's for dinner tonight__en-US_AllisonV2Voice.wav,0,0.0098494864918278,0.47027588,0.1968152866242038,0.09924458,0.5878985521630388,261.6894267257671,522559.3,0.34255147,0.056726553,-0.0001224667832155877,7091.751617108917
all_another_words_sounds\en-US_The game was intense!_en-US_KevinV3Voice.wav,0,0.0053261408360721,0.39212036,0.2256558877364246,0.07298041,0.4273243706352323,112.74474803016264,268335.16,0.2749763,0.03431642,-9.691590960730306e-05,7752.343908003841
all_sounds\de-DE_Hi_de-DE_DieterV2Voice.wav,1,0.0016482996011709,0.21951294,0.1645454545454545,0.040599257,0.1874050781587607,113.18864539156328,38989.88,0.14046218,0.08320438,-4.581937071497942e-05,19679.132799624324
all_another_words_sounds\en-US_Let's meet for lunch._en-US_AllisonV3Voice.wav,0,0.0084028295692659,0.4050598,0.2327513546056592,0.09166695,0.5189586213040699,252.28103910755533,428789.7,0.3109784,0.041969,-0.00010692956338467326,8137.5666686769255
all_sounds\de-DE_Guten Tag_de-DE_ErikaV3Voice.wav,1,0.0046605075092302,0.42556763,0.2169326856349757,0.06826791,0.4288967634443435,180.07341152717484,206310.44,0.28002742,0.060301844,-0.00010510531961977653,8155.053707513844
all_sounds\ko-KR_반가워요_ko-KR_JinV3Voice.wav,1,0.0034192678811666,0.2420044,0.0797785547785547,0.058474507,0.3750196438222387,216.47693314131547,90120.37,0.25737536,0.0010312602,-0.00010758606141473956,4639.274191650993
all_sounds\de-DE_Servus_de-DE_DieterV2Voice.wav,1,0.0048999173300606,0.43252563,0.3598214285714285,0.06999941,0.3591402557774312,134.42300822301058,185447.58,0.4961647,0.08786424,-9.673293627239878e-05,7004.641953297402
all_another_words_sounds\pt-BR_O filme foi incrível. _pt-BR_IsabelaVoice.wav,0,0.0147964672055686,0.7678528,0.1490756021142761,0.121640734,0.7220610979331612,185.42406938183913,949726.0,0.41504526,0.21051754,-0.00016300033682632297,3477.4836956935355
all_sounds\de-DE_Guten Nacht_de-DE_ErikaV3Voice.wav,1,0.0061871737096973,0.4283142,0.2272727272727272,0.07865859,0.4053234083443244,182.59656843376575,273893.47,0.28712454,0.06743982,-0.00010868640833046633,8252.852679790116
all_another_words_sounds\de-DE_Ich brauche einen Kaffee._de-DE_DieterV2Voice.wav,0,0.0055905055949641,0.68896484,0.2074093536521282,0.07476968,0.6984386654617882,109.9216091610361,326822.62,0.50330526,0.06460335,-0.000179672609844863,4852.23338867404
all_another_words_sounds\en-US_I need a coffee break._en-US_AllisonV3Voice.wav,0,0.0082920703669897,0.39160156,0.1250952640174197,0.09106081,0.5286911738379649,245.4981289112135,467965.16,0.30255827,0.031216003,-0.00012693391027061436,6223.889106795772
all_sounds\en-US_Good evening_en-US_KevinV3Voice.wav,1,0.0029758832552335,0.28875732,0.1017982017982018,0.054551657,0.2443692155865886,108.69720463783352,91578.836,0.16301838,0.021917382,-7.591057375427018e-05,8769.00740569633
all_sounds\fr-FR_Bonjour_fr-FR_ReneeVoice.wav,1,0.0197792695860335,0.6237793,0.0962348382749326,0.1406388,0.2388354268526518,191.67562246290373,721364.0,0.33374125,0.33057043,-0.00012836109201022638,4020.12331475828
all_sounds\it-IT_Buongiorno_it-IT_FrancescaVoice.wav,1,0.0150781039182946,0.73306274,0.0479190601489826,0.12279293,0.3398779980711295,171.40800335415315,624862.3,0.37984812,0.28519747,-0.00015658054316350698,2406.9705117714693
all_sounds\nl-NL_Hoe gaat het__nl-NL_MerelV3Voice.wav,1,0.0101687596849173,0.5215454,0.1596694214876033,0.10084027,0.298924255574129,236.00011875569126,377980.84,0.29482725,0.057640344,-0.00011195817023707665,8756.732293467016
all_sounds\ja-JP_こんばんは_ja-JP_EmiV3Voice.wav,1,0.0214593045727376,0.7593994,0.1214338507021433,0.14648995,0.4184935996398152,309.64662319841676,891938.44,0.4537093,0.039470028,-0.00018968381522577218,4099.785472940443
all_another_words_sounds\en-AU_What's on the telly tonight__en-AU_HeidiExpressive.wav,0,0.0371314219342983,0.92349243,0.3177718495934959,0.19269516,0.6030814377295135,209.97302520832426,1795912.9,1.1014303,0.11104973,-0.0003168706190362007,2484.1994101155115
all_another_words_sounds\pt-BR_O filme foi incrível. _pt-BR_IsabelaV3Voice.wav,0,0.0094945734197443,0.4046936,0.1841750841750841,0.0974401,0.7751157133698361,186.55124652889168,606401.9,0.25833657,0.026855908,-0.00010694999117535988,6517.729864318088
all_sounds\en-US_Howdy_en-US_EmmaExpressive.wav,1,0.002996027469635,0.25454712,0.1367984693877551,0.05473598,0.2491214491421898,275.2758435397958,57726.7,0.27594823,0.0403648,-0.00010440213420582201,7778.188103349377
all_sounds\en-US_Good afternoon_en-US_AllisonV2Voice.wav,1,0.0106579899787902,0.46429443,0.1179332386363636,0.10323755,0.4586652731724878,221.69629917267005,461016.56,0.3098651,0.03707344,-0.00012919528282613938,6205.183174273729
all_sounds\en-US_Hello_en-US_AllisonV3Voice.wav,1,0.0053741130190032,0.35473633,0.1581818181818181,0.07330834,0.2942841443443537,216.5267254786429,172528.83,0.24206695,0.046201855,-0.00010023996531348083,8977.374959588902
all_another_words_sounds\en-GB_The train was late again._en-GB_JamesV3Voice.wav,0,0.0042755742015805,0.41149902,0.1209548313321898,0.065387875,0.5979734301608538,106.32012779029962,229726.23,0.31864822,0.03283933,-0.00012733523876934367,5679.301040198192
all_sounds\en-AU_Good arvo_en-AU_HeidiExpressive.wav,1,0.03648601770401,0.93878174,0.1013671875,0.19101314,0.3977192231900623,190.73143852631256,1147809.2,0.9834261,0.0913057,-0.0003634245491515916,1570.6243536119634
all_sounds\en-GB_How are you__en-GB_JamesV3Voice.wav,1,0.0035982289940419,0.32513428,0.1186363636363636,0.05998524,0.2485661197613568,114.04952649586848,109433.45,0.2840461,0.054036714,-0.0001236449103077119,6970.428332273567
all_sounds\fr-FR_Bonne nuit_fr-FR_NicolasV3Voice.wav,1,0.0065479391648364,0.56851196,0.1025691699604743,0.08091934,0.2391698784951399,115.93205815072118,203591.52,0.21179649,0.017346522,-9.835810348856653e-05,8348.900975626664
all_another_words_sounds\nl-NL_De trein was te laat._nl-NL_MerelV3Voice.wav,0,0.0086807063752156,0.631958,0.198047964305633,0.09317031,0.5816949929954989,175.49618710607464,478145.34,0.3602774,0.059487168,-0.00013023626202925066,7322.939711032765
all_another_words_sounds\en-US_What's up with the traffic__en-US_AllisonV3Voice.wav,0,0.0061968243042804,0.5883789,0.232150776053215,0.078719914,0.5146452734607304,264.88045681573186,343429.03,0.33422324,0.046201415,-0.0001080516731961544,7390.651706908549
all_another_words_sounds\it-IT_La cena è pronta._it-IT_FrancescaVoice.wav,0,0.0130216756020286,0.6511841,0.131561735423076,0.114112556,0.6848196585090436,181.2714642765806,825678.06,0.59102786,0.20060125,-0.00019514250951353955,2852.964375691755
all_sounds\en-US_Hi_en-US_KevinV3Voice.wav,1,0.0016807008476849,0.34295654,0.1698447893569844,0.04099635,0.1908762585672001,99.19835985794307,46596.375,0.19728135,0.026977919,-7.676087675280389e-05,9894.637921235302
all_another_words_sounds\en-US_Have you seen the latest movie__en-US_EmmaExpressive.wav,0,0.005753884078763,0.36099243,0.2471187943262411,0.07585436,0.7845046882987305,230.1955299546759,319017.16,0.4271973,0.020215206,-0.00010308571435032688,6546.701692262706
all_another_words_sounds\it-IT_Andiamo al parco._it-IT_FrancescaVoice.wav,0,0.0129507353811553,0.80163574,0.0966031280547409,0.1138013,0.5882847264212216,175.76979183557347,814011.7,0.54824567,0.19175012,-0.00020761244177299392,2336.6229340404643
all_sounds\fr-FR_Bonsoir_fr-FR_ReneeVoice.wav,1,0.0076357584464794,0.63882446,0.1894457850389651,0.08738282,0.2691382995543084,193.93899692979508,296489.1,0.28741825,0.32545337,-8.568180518934567e-05,5781.911755534309
all_another_words_sounds\en-GB_The train was late again._en-GB_CharlotteV3Voice.wav,0,0.0074888289681536,0.48068237,0.1933300395256917,0.086538024,0.7558286737228026,205.39595294727323,465636.53,0.38874257,0.05031429,-0.00013339075343729687,5844.520699480915
all_another_words_sounds\fr-FR_On se retrouve pour déjeuner__fr-FR_ReneeVoice.wav,0,0.0181089741114022,0.6307373,0.2213461205724596,0.13456959,0.805712164346267,202.87640967721634,1125330.8,0.50167996,0.2307641,-0.0001464941960733397,4005.7893430482263
all_sounds\ja-JP_こんにちは_ja-JP_EmiV3Voice.wav,1,0.0192812522194602,0.65512085,0.1645454545454545,0.13885695,0.4372471951517765,322.8181833326096,814440.56,0.44459817,0.048656393,-0.00016642274551161249,5265.739405129186
all_another_words_sounds\de-DE_Ich arbeite von zu Hause aus.__de-DE_BirgitVoice.wav,0,0.0197173017672989,0.76135254,0.2514133290867107,0.1404183,0.9568310896068164,168.54428971831345,1521458.5,0.7473918,0.18144362,-0.00025684735092372377,2588.563708464898
all_sounds\en-US_Hello_en-US_AllisonExpressive.wav,1,0.0139945293294972,0.4616394,0.1103852370689655,0.11829847,0.3086166333300696,206.9150763667468,319168.16,0.45488226,0.03963462,-0.00019474166340988512,3711.513903863239
all_sounds\en-US_Howdy_en-US_KevinV3Voice.wav,1,0.0026238914969917,0.34683228,0.1263403263403263,0.051223934,0.1788178233501882,107.43944611560055,69173.445,0.19281122,0.024900617,-8.219874313992803e-05,8770.969329366835
all_another_words_sounds\es-US_Vas a la reunión__es-US_SofiaVoice.wav,0,0.0186293541432384,0.6916504,0.1041138964101668,0.13648939,0.580763037914726,174.75176940786648,982843.3,0.5986596,0.24084419,-0.000224010343993334,1957.7588374237966
all_another_words_sounds\en-AU_Let's grab a coffee._en-AU_JackExpressive.wav,0,0.0271542162265417,0.93255615,0.2428876768867924,0.16478537,0.5235090106146811,133.36538937934228,1131943.4,1.0476305,0.0599108,-0.00036751478776560507,2204.3133476162748
all_sounds\en-US_How’s it going__en-US_KevinV3Voice.wav,1,0.0046056835710509,0.39041138,0.1271487603305785,0.067865185,0.3273594938066327,114.2530132296539,171240.73,0.29044887,0.02129595,-0.0001187126923089347,5655.499837502335
all_another_words_sounds\de-DE_Ich brauche einen Kaffee._de-DE_ErikaV3Voice.wav,0,0.0081034178833861,0.6309204,0.232074592074592,0.09001899,0.8443259810614715,148.29196896868788,533973.5,0.51731235,0.050616495,-0.00017974906981519913,4535.820435261276
all_sounds\en-US_Hi_en-US_MichaelVoice.wav,1,0.0082332476821103,0.66763306,0.0840894642547535,0.090737246,0.2098821096983017,149.99279156468128,218819.56,0.35906163,0.46344894,-0.00014943526787878928,3037.3021663952272
all_sounds\en-US_What’s up__en-US_AllisonVoice.wav,1,0.0047425583431885,0.4953003,0.2188887921274928,0.06886623,0.237686322215466,243.39664648707966,167297.8,0.22727248,0.3546162,-8.051887393583757e-05,7825.865881316959
all_another_words_sounds\en-US_Have you seen the latest movie__en-US_AllisonV2Voice.wav,0,0.0121578417326274,0.40005493,0.230645933014354,0.1102626,0.7845539571114672,241.53890636448563,780636.06,0.38077733,0.030908698,-0.0001114333526584929,6169.999793481795
all_sounds\fr-FR_Bonjour_fr-FR_NicolasV3Voice.wav,1,0.0039007489481499,0.413208,0.1231283422459893,0.062455975,0.252380081341698,131.94491061691807,134473.61,0.19338018,0.021930564,-7.929576611396867e-05,10886.578752643054
all_another_words_sounds\en-US_I need a coffee break._en-US_AllisonExpressive.wav,0,0.0201729766109533,0.67678833,0.1603618421052631,0.1420316,0.5020638729272076,243.62995777279224,904289.7,0.521162,0.04918139,-0.00020798521710133511,3691.132560187644
all_sounds\fr-FR_Salut_fr-FR_ReneeVoice.wav,1,0.0062666676367489,0.6166992,0.2193262978360516,0.079162285,0.241068190504283,186.1295284288789,180599.67,0.2798762,0.41746962,-8.45323905747422e-05,5714.137849590528
all_another_words_sounds\pt-BR_Você viu as notícias_ _pt-BR_IsabelaV3Voice.wav,0,0.0068811125250318,0.4677124,0.3654170571696344,0.08295247,0.6582518436538523,177.94933801436406,451105.8,0.36830804,0.013334779,-7.23452646689388e-05,8218.362202474153
all_another_words_sounds\it-IT_Ci vediamo domani._it-IT_FrancescaV2Voice.wav,0,0.007398425384899,0.5137634,0.1375739644970414,0.0860141,0.6282521588050747,212.119689263237,422513.16,0.31193766,0.03292898,-0.0001197821595948348,6003.329358950938
all_sounds\fr-FR_Quoi de neuf__fr-FR_ReneeV3Voice.wav,1,0.0125147124603911,0.5791321,0.3093006993006993,0.11186917,0.3810868748981609,236.45172605150202,549794.1,0.2651783,0.04460866,-9.798697625619927e-05,10656.698190889878
all_sounds\de-DE_Guten Morgen_de-DE_DieterVoice.wav,1,0.0121023965254497,0.7832031,0.0569168435269149,0.11001089,0.3479783026220526,94.93668534404586,481766.84,0.5078319,0.2981507,-0.00022257220773806797,1654.9543131386845
all_another_words_sounds\de-DE_Ich brauche einen Kaffee._de-DE_DieterVoice.wav,0,0.0151166358154797,0.7756653,0.1538119142412028,0.12294973,0.648374157320808,100.20401579420002,938999.75,0.7126224,0.20269448,-0.00026994158197287527,2104.65717690659
all_another_words_sounds\pt-BR_Vamos almoçar fora__pt-BR_IsabelaV3Voice.wav,0,0.0099920364736148,0.5648804,0.1872826626924987,0.09996017,0.6664498181748976,181.54448302230637,617907.3,0.45604178,0.017413458,-0.00016311315674874825,4236.211559667616
all_sounds\en-US_Good morning_en-US_AllisonV2Voice.wav,1,0.0138041980402755,0.45825195,0.1034191472244569,0.11749127,0.3690058714722173,204.2213329023221,527130.1,0.29528987,0.032000363,-0.00013454910408657795,5803.226581519106
all_sounds\de-DE_Servus_de-DE_DieterVoice.wav,1,0.0041220816919359,0.6276245,0.3106281156530409,0.06420344,0.3196546010410009,97.85634385589236,158794.3,0.50248253,0.32638472,-0.00011602046396134927,4862.854070244973
all_sounds\en-AU_Good arvo_en-AU_JackExpressive.wav,1,0.033910925571735,0.9260254,0.1037159455128205,0.18414919,0.3512590574815019,125.74603850355511,1040121.44,0.9866868,0.08015572,-0.00040334943280591774,1371.8464292802496
all_sounds\en-AU_G’day_en-AU_HeidiExpressive.wav,1,0.019006095680536,0.9270935,0.118719362745098,0.1378626,0.290417700799129,177.12650974848424,381192.25,0.85867935,0.1291039,-0.0002782131439466531,2353.7229863174057
all_sounds\es-US_Hola_es-US_SofiaVoice.wav,1,0.032373034914728,0.8017273,0.0418213696369636,0.17992508,0.206994501115964,194.04541307592527,964266.8,0.54451257,0.39586616,-0.0002347233948160804,1343.1423843766293
all_another_words_sounds\en-US_What's up with the traffic__en-US_MichaelVoice.wav,0,0.0087714845944432,0.78567505,0.1487443482050444,0.093656205,0.5107609800896435,150.46436469822112,494646.84,0.47234005,0.2319229,-0.00018659111012755828,2931.587500671996
all_another_words_sounds\de-DE_Ich lese gerade ein Buch._de-DE_DieterV2Voice.wav,0,0.0065214895169431,0.73480225,0.1989052831984769,0.08075574,0.7471691658198633,121.57402625935461,420917.75,0.5339216,0.040738266,-0.00017887422501521296,4382.297110644879
all_sounds\de-DE_Grüß Gott_de-DE_DieterV3Voice.wav,1,0.0055217956084823,0.64346313,0.3066305254378649,0.07430878,0.340754753687696,144.72551647622404,203386.2,0.3910955,0.107366964,-0.00010082847862699496,8107.371856556538
all_sounds\de-DE_Grüß Gott_de-DE_ErikaV3Voice.wav,1,0.0055323003595525,0.46691895,0.3630545454545454,0.07437944,0.3513023483644221,157.1529915512061,233685.98,0.38399902,0.085599,-9.242839753131797e-05,8098.345088956926
all_sounds\it-IT_Ciao_it-IT_FrancescaVoice.wav,1,0.0103880613421073,0.64212036,0.1307202070056064,0.10192184,0.2448667558999399,177.99256673860603,332992.62,0.5783374,0.38918883,-0.00020668676308935305,2238.0013158389415
all_another_words_sounds\de-DE_Ich arbeite von zu Hause aus.__de-DE_BirgitV3Voice.wav,0,0.0129804906126317,0.6854248,0.2945804195804196,0.113931954,0.950332780643883,206.97771457958777,1026412.3,0.5414423,0.06634214,-0.0001909399031134037,4876.528962114298
all_another_words_sounds\en-US_The weather is amazing today._en-US_MichaelExpressive.wav,0,0.0215282895182835,0.56192017,0.0975966125954198,0.14672522,0.6666958955454696,141.7332038151357,1108955.6,0.7392364,0.014462187,-0.00030484429459454095,1947.2567481476617
all_another_words_sounds\de-DE_Hast du den Film gesehen_ _de-DE_DieterVoice.wav,0,0.0089529539209491,0.7732544,0.2497510314411722,0.09462005,0.7891225234887558,96.25965365174028,580040.1,0.62370163,0.2157718,-0.00017911923056205091,3412.6736539005365
all_sounds\de-DE_Wie geht’s__de-DE_ErikaV3Voice.wav,1,0.0046416341666505,0.3117981,0.3574484339190221,0.06812954,0.3673381599466554,145.35453697438064,186652.45,0.2576807,0.08858958,-5.451487666237072e-05,12373.250361039789
all_another_words_sounds\pt-BR_Qual é o plano para o jantar_ _pt-BR_IsabelaV3Voice.wav,0,0.010558320158845,0.57110596,0.0911421911421911,0.102753684,0.6904826616163346,198.62681483407212,695741.25,0.42514744,0.0039357888,-0.0001827121390948932,3235.375806684845
all_another_words_sounds\de-DE_Das Wetter ist fantastisch._de-DE_BirgitV2Voice.wav,0,0.0085355578121339,0.5477905,0.3937910028116214,0.09238808,0.7057232420488124,214.1699654819605,559562.75,0.4789647,0.07610203,-0.00012520422559615207,6737.669240567447
all_sounds\de-DE_Guten Abend_de-DE_BirgitVoice.wav,1,0.015578158535449,0.7649536,0.1000859909522563,0.12481249,0.3070702462559582,179.71942363070082,640025.5,0.5040226,0.31420738,-0.00020914662631055792,2262.469334417936
all_another_words_sounds\fr-FR_J'ai besoin d'un café._fr-FR_ReneeVoice.wav,0,0.020899141429039,0.7478943,0.1263041544226673,0.14456536,0.5149125753925181,196.9170615153621,1190746.1,0.5406586,0.21973884,-0.00018198256794941858,3153.442871339821
all_sounds\de-DE_Grüß Gott_de-DE_DieterVoice.wav,1,0.009981945203847,0.76849365,0.2187976671152983,0.099909686,0.2496272409064646,,341756.72,0.57125413,0.36939666,-0.00017574647550335445,3331.904752852075
all_another_words_sounds\en-US_I’m going for a run._en-US_EmilyV3Voice.wav,0,0.0087331482049999,0.65286255,0.1404005085823267,0.09345131,0.4469330541819276,183.16921837788635,422009.75,0.480939,0.017034248,-0.0001985777395756723,3258.608063057267
all_another_words_sounds\it-IT_Il film era bellissimo._it-IT_FrancescaV2Voice.wav,0,0.0058606326207339,0.36758423,0.2365079365079365,0.07655477,0.6928254404314667,204.79291709523307,374301.03,0.29098645,0.03986294,-8.201003279710753e-05,8236.675801911406
all_another_words_sounds\en-US_I'm working from home._en-US_AllisonV3Voice.wav,0,0.0118750049795582,0.40957642,0.124067599067599,0.1089725,0.5424041045089075,255.103956905171,626021.4,0.33121005,0.03191423,-0.00014330935166345356,5328.940404882371
all_another_words_sounds\en-US_I’m going for a run._en-US_AllisonV3Voice.wav,0,0.0140491459586403,0.42544556,0.1036363636363636,0.118529096,0.5586844554919425,226.53726749786264,759611.2,0.3802361,0.02374504,-0.00016586384603802648,4320.4003247808405
all_sounds\ja-JP_お元気ですか？_ja-JP_EmiVoice.wav,1,0.0206477245445365,0.83496094,0.2319546811232259,0.14369316,0.4062245419132552,248.53391572778608,1042166.2,0.633422,0.3277431,-0.0001850314918434419,3246.5321996381
all_another_words_sounds\fr-FR_J'ai besoin d'un café._fr-FR_NicolasV3Voice.wav,0,0.0098805325090392,0.5890503,0.1912042502951594,0.09940087,0.4766593605550244,145.77274077865428,514190.94,0.3906847,0.017382419,-0.00014199964858548943,5911.775232934634
all_another_words_sounds\de-DE_Lass uns einen Spaziergang machen._de-DE_BirgitV3Voice.wav,0,0.010693833735082,0.57855225,0.2618100649350649,0.103411,0.8433821078735031,193.23673055380388,809465.44,0.52021474,0.055038173,-0.00017110467411272082,4682.736209662911
all_another_words_sounds\it-IT_Il film era bellissimo._it-IT_FrancescaV3Voice.wav,0,0.0058619148287422,0.39746094,0.2362193362193362,0.07656314,0.6880294463240422,207.13137286700635,374383.0,0.28906336,0.038065057,-8.188950730183669e-05,8270.786962608336
all_sounds\en-US_Hey_en-US_EmilyV3Voice.wav,1,0.0011995215966601,0.3554077,0.1149262899262899,0.03463411,0.1859575360828564,92.59854997307636,29995.432,0.21086454,0.018455971,-7.987742024055311e-05,9423.639392006782
all_sounds\ko-KR_잘 지냈어요__ko-KR_JinV3Voice.wav,1,0.001174218393428,0.22732544,0.3204836829836829,0.03426687,0.4627785420664389,199.90325522184864,61899.9,0.1501466,0.06668044,-3.392970106992332e-05,20771.530000589908
all_another_words_sounds\en-US_The weather is amazing today._en-US_MichaelVoice.wav,0,0.0114475633843033,0.59643555,0.074000365998719,0.10699329,0.7096241700164603,130.8426009871984,768681.25,0.5142634,0.18046969,-0.0002120382984318977,2169.4729994798345
all_another_words_sounds\ja-JP_映画を見に行こう_ja-JP_EmiV3Voice.wav,0,0.0263873470117637,0.6552429,0.0900747986191024,0.16244182,0.5459225265449347,268.6580810488547,1408857.8,0.51431024,0.036653202,-0.0002130987283808193,3529.666142480134
all_another_words_sounds\ja-JP_本を読んでいます_ja-JP_EmiVoice.wav,0,0.0613251968751587,0.8317261,0.1520408422442914,0.24763924,0.635138054370187,255.19458046923788,3709531.2,1.0042893,0.20990518,-0.0003609599040864565,1737.3748307699907
all_another_words_sounds\en-US_Have you seen the latest movie__en-US_EmilyV3Voice.wav,0,0.008473112833434,0.7029114,0.2183073832245103,0.09204952,0.6274267807992028,180.47574309733506,518249.44,0.4341586,0.017321765,-0.00014424639071768818,4929.85132600281
all_sounds\ja-JP_こんにちは_ja-JP_EmiVoice.wav,1,0.0447529879483309,0.8378296,0.1469650776053215,0.21154903,0.372941870077163,254.51093594930944,1984296.9,0.64035684,0.29436526,-0.00022404597695074123,2738.4738884091707
all_sounds\en-US_Good afternoon_en-US_EmmaExpressive.wav,1,0.0074301567815598,0.377594,0.1398809523809523,0.08619836,0.4316252546879755,277.97547414351163,245426.95,0.4181878,0.0444225,-0.00015763987588603113,4295.923113806992
all_another_words_sounds\en-US_What's up with the traffic__en-US_LisaExpressive.wav,0,0.026738860585668,0.9237671,0.2168496621621621,0.16352022,0.5872555513752767,205.3919182140036,1167076.8,0.8752554,0.04337654,-0.00031722882913040715,2307.050776202181
all_sounds\en-US_Good afternoon_en-US_EmilyV3Voice.wav,1,0.0094465757829869,0.79763794,0.158300395256917,0.0971935,0.3457055420704766,173.22019906687476,367101.78,0.46101654,0.022658732,-0.0001796076348181275,3924.340258835528
all_sounds\en-US_Hi_en-US_AllisonVoice.wav,1,0.003497777278592,0.41027832,0.1193124874724393,0.05914201,0.2736578649442451,244.61072500696872,107215.5,0.23603287,0.40997863,-9.113095451004609e-05,5750.611420147267
all_sounds\en-GB_Good afternoon_en-GB_JamesV3Voice.wav,1,0.003638611788331,0.37924194,0.1539238539238539,0.060320906,0.3710479876603015,118.95018232011275,143865.33,0.26900968,0.06422959,-0.00011270419184042538,7456.105137369923
all_sounds\en-US_Yo_en-US_AllisonV3Voice.wav,1,0.00501392767098,0.33035278,0.1243469174503657,0.070809096,0.2215120285440066,208.27034856250103,147406.52,0.20033358,0.045838844,-8.835999333185422e-05,10470.451065920177
all_another_words_sounds\en-US_Have you seen the latest movie__en-US_LisaExpressive.wav,0,0.0347599868774414,0.7466736,0.23196875,0.1864403,0.6870124356090909,215.4838886514912,1708526.4,0.82356566,0.0309158,-0.00026367788744393326,2622.6228823803303
all_sounds\pt-BR_Boa noite_pt-BR_IsabelaVoice.wav,1,0.0407280532547429,0.81817627,0.0940679131152048,0.20181192,0.3412265841203002,177.87939801573143,1820233.0,0.6806955,0.27546147,-0.00028025524625593495,1554.7803356985535
all_sounds\it-IT_Saluti_it-IT_FrancescaVoice.wav,1,0.004411950898547,0.450531,0.1913893356427069,0.066422515,0.3035618438747127,164.4933104506471,164330.92,0.2759888,0.33594862,-5.987049824742936e-05,6195.720526845092
