File Path,Label,Energy,Peak Amplitude,Zero-Crossing Rate,RMS,Temporal Centroid
all_sounds\de-DE_Servus_de-DE_BirgitV2Voice.wav,1,0.008454191440641636,0.59936523,0.34828009828009826,0.09194668,0.28648940575426524
all_sounds\en-US_Good morning_en-US_MichaelVoice.wav,1,0.008922368583262558,0.6260071,0.032046397426128186,0.09445829,0.25064699590732775
all_another_words_sounds\ja-JP_今日はどうでしたか__ja-JP_EmiV3Voice.wav,0,0.014941945170658633,0.6085205,0.19098746081504703,0.12223725,0.5271235227548763
all_sounds\en-US_Hey_en-US_MichaelVoice.wav,1,0.006046020662781624,0.60943604,0.05158533564528115,0.07775617,0.13954598637038682
all_another_words_sounds\en-US_What's up with the traffic__en-US_MichaelExpressive.wav,0,0.009621159104276295,0.63742065,0.17907412190082644,0.098087505,0.6448068894959236
all_sounds\en-US_Yo_en-US_AllisonV2Voice.wav,1,0.005060758760107473,0.3511963,0.128944618599791,0.07113901,0.22015685934962592
all_another_words_sounds\de-DE_Hast du den Film gesehen_ _de-DE_BirgitV2Voice.wav,0,0.011001690951260653,0.4484558,0.24498337028824835,0.104888946,0.6965708219589574
all_sounds\fr-FR_Bonsoir_fr-FR_NicolasV3Voice.wav,1,0.003715759764725219,0.44506836,0.22727272727272727,0.060957033,0.27171806552691696
all_sounds\en-GB_Good evening_en-GB_CharlotteV3Voice.wav,1,0.004807741726491778,0.33312988,0.18228043143297382,0.06933788,0.35772691319519573
all_another_words_sounds\de-DE_Das Wetter ist fantastisch._de-DE_DieterV3Voice.wav,0,0.005458185040403328,0.6207886,0.39067478912839737,0.07387953,0.6990999622922635
all_another_words_sounds\de-DE_Das Spiel war spannend. _de-DE_DieterVoice.wav,0,0.0083922632061284,0.7911682,0.2116150494307267,0.0916093,0.6956650133469513
all_another_words_sounds\en-US_What's for dinner tonight__en-US_LisaExpressive.wav,0,0.02410457134246826,0.84606934,0.233671875,0.15525647,0.5353932563521068
all_another_words_sounds\fr-CA_As-tu fini ton travail__fr-CA_LouiseV3Voice.wav,0,0.009574353055798368,0.42294312,0.2071095571095571,0.097848624,0.8091519329775776
all_another_words_sounds\en-US_Let's meet for lunch._en-US_AllisonV2Voice.wav,0,0.008451239708171847,0.40005493,0.22393136664659843,0.09193063,0.5196212229248209
all_sounds\fr-CA_Comment ça va__fr-CA_LouiseV3Voice.wav,1,0.009734534197312626,0.65097046,0.2331216577540107,0.09866375,0.4027870261630509
all_another_words_sounds\en-GB_I'm heading to the pub._en-GB_KateVoice.wav,0,0.024089609157763103,0.99975586,0.074744604968869,0.15520827,0.46711664178451284
all_another_words_sounds\ja-JP_公園に行きましょう_ja-JP_EmiV3Voice.wav,0,0.02853366276405377,0.793396,0.17696800406297614,0.1689191,0.628765312901636
all_another_words_sounds\de-DE_Hast du den Film gesehen_ _de-DE_DieterV3Voice.wav,0,0.0054800194277203,0.41610718,0.2647450110864745,0.07402715,0.6599577429216337
all_sounds\de-DE_Guten Morgen_de-DE_DieterV2Voice.wav,1,0.005047323796656225,0.52557373,0.08226461038961039,0.07104452,0.36329481295774607
all_sounds\it-IT_Ciao_it-IT_FrancescaV3Voice.wav,1,0.005540750834567488,0.46032715,0.21146694214876033,0.07443622,0.2737303457368358
all_another_words_sounds\en-US_The game was intense!_en-US_AllisonV3Voice.wav,0,0.011173352990871091,0.42785645,0.2588882455124493,0.105704084,0.5481826922087104
all_another_words_sounds\en-US_I'm working from home._en-US_EmilyV3Voice.wav,0,0.00641417429503367,0.5864868,0.14424242424242426,0.08008854,0.41931609115519136
all_sounds\fr-FR_Bonne nuit_fr-FR_ReneeV3Voice.wav,1,0.019416998615144718,0.52438354,0.11912691269126913,0.13934489,0.304675178910779
all_sounds\nl-NL_Hallo_nl-NL_MerelV3Voice.wav,1,0.017401637343967758,0.50253296,0.06732418524871354,0.13191527,0.2541123185431374
all_sounds\it-IT_Come va__it-IT_FrancescaV3Voice.wav,1,0.006374480861458575,0.4242859,0.14842300556586271,0.07984035,0.26914032987207487
all_another_words_sounds\de-DE_Wollen wir ins Kino gehen__de-DE_DieterV3Voice.wav,0,0.006516066514052354,0.5729675,0.16664935064935066,0.08072215,0.6780660371537922
all_sounds\en-US_Howdy_en-US_AllisonVoice.wav,1,0.005845864250814873,0.5395813,0.1077074656276591,0.07645825,0.30412593816854705
all_another_words_sounds\en-GB_It's raining cats and dogs._en-GB_KateVoice.wav,0,0.027083443600781062,0.9404907,0.21855629744013572,0.16457048,0.7327692472798314
all_sounds\fr-FR_Ça va__fr-FR_NicolasV3Voice.wav,1,0.006968746390393985,0.6473999,0.2668621700879765,0.08347902,0.28892567748977005
all_sounds\ja-JP_よろしくお願いします_ja-JP_EmiV3Voice.wav,1,0.014981117266883868,0.6118469,0.3052188552188552,0.12239737,0.6940984771783943
all_sounds\en-US_What’s up__en-US_AllisonV2Voice.wav,1,0.005406724347279191,0.5215759,0.2439223697650664,0.07353043,0.22314172646956396
all_another_words_sounds\en-GB_I fancy a cuppa._en-GB_KateVoice.wav,0,0.018573206386630015,0.99975586,0.1958094213295074,0.13628355,0.5050698631640056
all_sounds\it-IT_Ciao_it-IT_FrancescaV2Voice.wav,1,0.005374072602957734,0.43045044,0.2100206611570248,0.073308066,0.27384969791240943
all_sounds\de-DE_Wie geht’s__de-DE_BirgitVoice.wav,1,0.009590475964210234,0.6531372,0.285250189857396,0.097930975,0.2314795132887678
all_another_words_sounds\en-US_Let's meet for lunch._en-US_EmmaExpressive.wav,0,0.003701753768266416,0.38623047,0.30284926470588236,0.060842037,0.47946246610895515
all_another_words_sounds\fr-FR_J'ai regardé la télé hier soir._fr-FR_ReneeVoice.wav,0,0.018611105222396677,0.7525635,0.16683816836189497,0.13642253,0.8220238921556232
all_another_words_sounds\de-DE_Was gibt's zum Abendessen__de-DE_DieterV3Voice.wav,0,0.004640419990434242,0.6116028,0.3777010947168015,0.06812063,0.8073690422407672
all_sounds\ja-JP_おはようございます_ja-JP_EmiVoice.wav,1,0.04821560403575068,0.8475647,0.2025,0.21958052,0.638650564196019
all_another_words_sounds\fr-FR_Le film était incroyable._fr-FR_ReneeVoice.wav,0,0.01662216369808118,0.59799194,0.12245306521932556,0.12892696,0.7410337396023173
all_another_words_sounds\de-DE_Ich arbeite von zu Hause aus.__de-DE_DieterVoice.wav,0,0.011103938375695977,0.8036804,0.2916975738606553,0.10537522,1.1038078666089208
all_sounds\fr-FR_Comment allez-vous__fr-FR_ReneeVoice.wav,1,0.024453158777761764,0.755249,0.07551806790254559,0.15637507,0.5058831627587677
all_another_words_sounds\en-US_Let's meet for lunch._en-US_LisaExpressive.wav,0,0.022754192352294922,0.7642212,0.2814891581632653,0.15084493,0.4975337490218764
all_sounds\en-US_Hi_en-US_LisaExpressive.wav,1,0.018728533056047228,0.9154663,0.16493055555555555,0.13685223,0.26138200544858764
all_another_words_sounds\nl-NL_Heb je de wedstrijd gezien__nl-NL_MerelV3Voice.wav,0,0.009371264906954174,0.5292053,0.1896694214876033,0.0968053,0.6898489346040783
all_sounds\en-US_Hello_en-US_EmmaExpressive.wav,1,0.0061226826088101255,0.45266724,0.10677083333333333,0.07824757,0.28962466807868464
all_sounds\fr-CA_Coucou_fr-CA_LouiseV3Voice.wav,1,0.0023879888724775726,0.2786255,0.16120917917034422,0.048867054,0.3055637065885477
all_another_words_sounds\en-AU_Can you pass the Vegemite__en-AU_JackExpressive.wav,0,0.03520689512553968,0.93637085,0.21354166666666666,0.187635,0.5916303271351453
all_another_words_sounds\pt-BR_Vou tomar um café._pt-BR_IsabelaV3Voice.wav,0,0.011965747678658526,0.48129272,0.14548192771084337,0.10938806,0.598542352451153
all_another_words_sounds\en-US_I’m going for a run._en-US_AllisonVoice.wav,0,0.010188171273867515,0.4267273,0.08570615844118902,0.10093647,0.5353297645208743
all_another_words_sounds\de-DE_Wie war dein Tag_ _de-DE_DieterV3Voice.wav,0,0.005115690243534181,0.6121826,0.15966709346991037,0.071524054,0.5072860596086515
all_another_words_sounds\fr-FR_On se retrouve pour déjeuner__fr-FR_ReneeV3Voice.wav,0,0.011415809952952403,0.43139648,0.1516251904520061,0.1068448,0.7526469631648847
all_another_words_sounds\en-GB_How's your day been__en-GB_KateVoice.wav,0,0.028179504452076457,0.9686279,0.12775220453663136,0.16786753,0.5458081790716054
all_sounds\en-GB_How are you__en-GB_KateVoice.wav,1,0.036384141959855225,0.94537354,0.05807243707796194,0.19074628,0.31606344079383963
all_sounds\ko-KR_좋은 오후_ko-KR_JinV3Voice.wav,1,0.00287923433563926,0.16174316,0.1513494318181818,0.053658497,0.3223136354973997
all_another_words_sounds\de-DE_Was gibt's zum Abendessen__de-DE_BirgitVoice.wav,0,0.013275836762927828,0.78118896,0.3146749084249084,0.115220815,0.7892318133943379
all_another_words_sounds\de-DE_Wie war dein Tag_ _de-DE_DieterV2Voice.wav,0,0.005112260923495518,0.65463257,0.16056338028169015,0.07150008,0.5074670410651808
all_sounds\de-DE_Hi_de-DE_ErikaV3Voice.wav,1,0.005158966989228219,0.3265686,0.26666666666666666,0.07182595,0.22136461772717875
all_another_words_sounds\fr-FR_Tu as vu les infos__fr-FR_ReneeVoice.wav,0,0.013626165789645097,0.6645813,0.22164021819985122,0.11673117,0.450521172958579
all_sounds\it-IT_Buonasera_it-IT_FrancescaVoice.wav,1,0.0110056969764836,0.55929565,0.07892440048210797,0.10490804,0.3100822713285786
all_sounds\en-GB_Hello_en-GB_CharlotteV3Voice.wav,1,0.008696581590621867,0.46759033,0.20739750445632799,0.09325546,0.3140742154395428
all_sounds\fr-CA_Quoi de neuf__fr-CA_LouiseV3Voice.wav,1,0.009679342485706037,0.5688782,0.2826030085022891,0.09838365,0.4223557205333275
all_sounds\de-DE_Was gibt’s__de-DE_DieterV3Voice.wav,1,0.002680440235578775,0.679657,0.42935285053929123,0.051772967,0.3501965678060378
all_sounds\es-US_Qué pasa__es-US_SofiaVoice.wav,1,0.00916004684417257,0.721405,0.1988923758537936,0.09570813,0.4780938473415711
all_another_words_sounds\de-DE_Das Spiel war spannend. _de-DE_DieterV2Voice.wav,0,0.005975444121526682,0.72006226,0.24399551066217734,0.077300996,0.605698803950481
all_another_words_sounds\en-US_I’m going for a run._en-US_LisaExpressive.wav,0,0.03827164528217721,0.90112305,0.12944647606382978,0.1956314,0.5070162866654002
all_another_words_sounds\en-US_The game was intense!_en-US_AllisonV2Voice.wav,0,0.011216976163562627,0.44213867,0.27035321366531556,0.10591023,0.5475434820739535
all_sounds\de-DE_Guten Morgen_de-DE_BirgitVoice.wav,1,0.024954538067150398,0.7564087,0.05078662938697158,0.15797006,0.2965980828667213
all_sounds\en-US_Hello_en-US_AllisonVoice.wav,1,0.004958677716286159,0.5516052,0.06961751262929998,0.07041788,0.23715183715104204
all_sounds\en-US_Good evening_en-US_AllisonV2Voice.wav,1,0.009938909987772792,0.49517822,0.10355371900826446,0.09969408,0.3317916783527321
all_another_words_sounds\it-IT_Hai visto la partita__it-IT_FrancescaVoice.wav,0,0.0130661779651909,0.75613403,0.16864377211782883,0.11430738,0.635681350289005
all_sounds\en-US_Good evening_en-US_MichaelVoice.wav,1,0.0077572850067824765,0.5012207,0.030018205681866295,0.08807545,0.22080698283363742
all_another_words_sounds\en-US_Are you ready for the meeting__en-US_MichaelExpressive.wav,0,0.019743024712741964,0.601532,0.08961169554455446,0.14050987,0.5616142086965172
all_sounds\fr-FR_Comment allez-vous__fr-FR_ReneeV3Voice.wav,1,0.01159504922093423,0.48382568,0.10497835497835498,0.107680306,0.44874682780004593
all_sounds\pt-BR_Boa tarde_pt-BR_IsabelaV3Voice.wav,1,0.0060514846955887,0.5156555,0.06643097643097644,0.07779129,0.40305145609686405
all_another_words_sounds\en-GB_I'm off to the shops._en-GB_JamesV3Voice.wav,0,0.0023945993829738565,0.36413574,0.27405441274054415,0.048934642,0.4319092911598516
all_another_words_sounds\de-DE_Wie war dein Tag_ _de-DE_DieterVoice.wav,0,0.008862034550024244,0.7836609,0.09351054020539887,0.09413838,0.4349751799634385
all_another_words_sounds\it-IT_Vado a fare una passeggiata._it-IT_FrancescaV3Voice.wav,0,0.00753890697989566,0.54623413,0.21568736141906875,0.086826876,0.8779027079494301
all_sounds\de-DE_Guten Morgen_de-DE_DieterV3Voice.wav,1,0.004928885497056045,0.60876465,0.07987012987012987,0.070206024,0.3617142214569489
all_sounds\de-DE_Wie geht’s__de-DE_BirgitV2Voice.wav,1,0.004599797587749387,0.3591919,0.37950413223140494,0.06782181,0.2815777938765133
all_sounds\en-GB_Hi_en-GB_JamesV3Voice.wav,1,0.001821728330669981,0.40441895,0.15703030303030302,0.04268171,0.22490450956607547
all_another_words_sounds\ja-JP_買い物に行きます_ja-JP_EmiVoice.wav,0,0.07111576642883824,0.826416,0.182953750067302,0.2666754,0.5723622586666447
all_another_words_sounds\nl-NL_Laten we een wandeling maken. _nl-NL_MerelV3Voice.wav,0,0.013271204820036948,0.62145996,0.06920019870839543,0.11520071,0.643971289686004
all_another_words_sounds\ko-KR_시간이 정말 빨리 가네요._ko-KR_JinV3Voice.wav,0,0.002033306016281188,0.25628662,0.1283596837944664,0.045092195,0.8097003588437932
all_another_words_sounds\en-US_Let's meet for lunch._en-US_AllisonExpressive.wav,0,0.016954542386649857,0.5284424,0.29304610148514854,0.13020961,0.5021241935986974
all_sounds\fr-FR_Bonjour_fr-FR_ReneeV3Voice.wav,1,0.013139683418123146,0.42163086,0.18023715415019761,0.11462846,0.33441459328994244
all_another_words_sounds\fr-FR_Comment s'est passée ta journée__fr-FR_ReneeV3Voice.wav,0,0.010762864942674514,0.53445435,0.21945454545454546,0.10374422,0.7001818829251403
all_another_words_sounds\de-DE_Ich lese gerade ein Buch._de-DE_BirgitVoice.wav,0,0.021450156284592917,0.7517395,0.13671972569767707,0.14645872,0.7444751931304335
all_sounds\es-US_Cómo estás__es-US_SofiaVoice.wav,1,0.014725927397152248,0.6698303,0.2556047458827696,0.12135043,0.3781533156888217
all_another_words_sounds\fr-FR_Tu as vu les infos__fr-FR_NicolasV3Voice.wav,0,0.012693587338573344,0.5684204,0.17839308578745197,0.112665825,0.503465992310259
all_another_words_sounds\de-DE_Ich lese gerade ein Buch._de-DE_ErikaV3Voice.wav,0,0.007548949768493226,0.5463257,0.23391608391608393,0.08688469,0.809439999273714
all_another_words_sounds\de-DE_Hast du den Film gesehen_ _de-DE_BirgitV3Voice.wav,0,0.010890047196009736,0.44906616,0.2382760532150776,0.10435539,0.6968274914445826
all_sounds\it-IT_Ehi_it-IT_FrancescaVoice.wav,1,0.01568463976869833,0.73147583,0.04122006841505131,0.12523833,0.1488541043908743
all_sounds\en-US_Yo_en-US_LisaExpressive.wav,1,0.026311133124611596,0.8432312,0.08409090909090909,0.16220707,0.29020892657850184
all_sounds\fr-CA_Ça va__fr-CA_LouiseV3Voice.wav,1,0.004089683532714844,0.48095703,0.349,0.063950635,0.30082582321017387
all_another_words_sounds\de-DE_Was gibt's zum Abendessen__de-DE_BirgitV2Voice.wav,0,0.00920590120419222,0.64160156,0.39331409331409334,0.095947385,0.8021216975867357
all_sounds\de-DE_Grüß Gott_de-DE_DieterV2Voice.wav,1,0.005525602669990292,0.7951355,0.30408673894912425,0.0743344,0.3391133788683822
all_sounds\ko-KR_안녕_ko-KR_JinV3Voice.wav,1,0.0032076160898321703,0.20977783,0.05622529644268775,0.05663582,0.22644526696227169
all_sounds\en-AU_Hello_en-AU_JackExpressive.wav,1,0.030278045480901544,0.9389343,0.10717329545454546,0.17400588,0.2966933081934581
all_another_words_sounds\ja-JP_天気がいいですね_ja-JP_EmiVoice.wav,0,0.05115538246414348,0.8391113,0.2126142072519978,0.22617555,0.6310823017701258
all_another_words_sounds\es-US_El partido fue increíble._es-US_SofiaVoice.wav,0,0.02098255076876813,0.7096863,0.08322647102104312,0.14485355,0.869675889618197
all_sounds\pt-BR_Oi_pt-BR_IsabelaVoice.wav,1,0.02584128957158247,0.805542,0.03133408071748879,0.16075227,0.17572163605066954
all_sounds\en-AU_Good evening_en-AU_HeidiExpressive.wav,1,0.034581795130690485,0.9347534,0.08657962328767123,0.18596181,0.36296962663628773
all_sounds\en-GB_Good evening_en-GB_JamesV3Voice.wav,1,0.002359536431052468,0.3317871,0.11163636363636363,0.04857506,0.29572394927351814
all_sounds\fr-FR_Salut_fr-FR_ReneeV3Voice.wav,1,0.007200133155144759,0.40182495,0.3434627170582227,0.0848536,0.30119486562210207
all_another_words_sounds\en-US_I'm working from home._en-US_MichaelExpressive.wav,0,0.0165767578851609,0.5492554,0.0870907738095238,0.12875076,0.552524128682769
all_another_words_sounds\en-AU_It's a scorcher outside._en-AU_JackExpressive.wav,0,0.032618016463059646,0.9218445,0.376171875,0.18060459,0.7157415050595615
all_another_words_sounds\fr-FR_Le film était incroyable._fr-FR_NicolasV3Voice.wav,0,0.007864791381897933,0.5579529,0.1570086338242763,0.08868366,0.568464703673701
all_another_words_sounds\en-US_I’m going for a run._en-US_MichaelVoice.wav,0,0.01061269326610409,0.6491089,0.07633116978472201,0.103017926,0.4933987666068102
all_sounds\de-DE_Guten Nacht_de-DE_BirgitV2Voice.wav,1,0.008320148218672227,0.5498352,0.1882794891059354,0.09121484,0.30409821639486184
all_another_words_sounds\en-AU_I'll see you at the barbie._en-AU_JackExpressive.wav,0,0.04494701623916626,0.9267273,0.20494791666666667,0.21200712,0.6119389709102638
all_another_words_sounds\it-IT_Sto leggendo un libro._it-IT_FrancescaV3Voice.wav,0,0.007314318059163801,0.5074768,0.1741866028708134,0.085523784,0.7442341993893024
all_another_words_sounds\en-US_I’m going for a run._en-US_EmmaExpressive.wav,0,0.009769813259049217,0.4366455,0.12329826732673267,0.09884237,0.49384084138598255
all_another_words_sounds\en-US_I need a coffee break._en-US_MichaelExpressive.wav,0,0.011532830108295788,0.60775757,0.10841619318181818,0.107391015,0.5439681823799847
all_sounds\nl-NL_Goedemorgen_nl-NL_MerelV3Voice.wav,1,0.013544195926550663,0.494812,0.06218181818181818,0.11637954,0.3459072395230121
all_another_words_sounds\en-US_Have you seen the latest movie__en-US_MichaelExpressive.wav,0,0.020884362662710796,0.66000366,0.1679052337398374,0.14451423,0.7026635148198909
all_sounds\it-IT_Che fai__it-IT_FrancescaV2Voice.wav,1,0.004653974270412881,0.49090576,0.2861386138613861,0.06822004,0.32489031398600254
all_another_words_sounds\ja-JP_今日はどうでしたか__ja-JP_EmiVoice.wav,0,0.04149888561617943,0.83917236,0.1832986472424558,0.20371275,0.5088356777090408
all_another_words_sounds\en-GB_How's your day been__en-GB_JamesV3Voice.wav,0,0.0042621717636907065,0.52093506,0.1346418732782369,0.06528531,0.4674943971192498
all_another_words_sounds\en-US_The weather is amazing today._en-US_KevinV3Voice.wav,0,0.005778544047880455,0.4389038,0.13278644432490586,0.07601674,0.5148498891046553
all_sounds\ko-KR_어떻게 지내세요__ko-KR_JinV3Voice.wav,1,0.001514017399290122,0.2411499,0.27331460674157304,0.038910374,0.6041866757401599
all_another_words_sounds\en-US_What's for dinner tonight__en-US_AllisonV3Voice.wav,0,0.009887874671746073,0.4515381,0.19371742906774753,0.099437796,0.5821281570040459
all_another_words_sounds\de-DE_Lass uns einen Spaziergang machen._de-DE_DieterV3Voice.wav,0,0.006380067958279721,0.7765808,0.28069710558499794,0.07987533,0.8969481583903448
all_sounds\en-US_Good afternoon_en-US_KevinV3Voice.wav,1,0.004006700391893263,0.37606812,0.12780032467532468,0.0632985,0.33829790902517104
all_sounds\de-DE_Guten Tag_de-DE_BirgitV3Voice.wav,1,0.007176572048302853,0.39318848,0.18958333333333333,0.08471465,0.32230076764756665
all_another_words_sounds\en-US_What's for dinner tonight__en-US_AllisonVoice.wav,0,0.00749483611693319,0.559021,0.21924817443175976,0.08657272,0.6555022307027702
all_sounds\en-US_What’s up__en-US_AllisonV3Voice.wav,1,0.005445229410516351,0.5119934,0.24433094994892748,0.073791794,0.223522117580936
all_another_words_sounds\ja-JP_公園に行きましょう_ja-JP_EmiVoice.wav,0,0.06611302520007623,0.83551025,0.15917073170731708,0.25712454,0.6623382121245663
all_sounds\en-AU_Hello_en-AU_HeidiExpressive.wav,1,0.033132528359035275,0.9489136,0.11895636792452831,0.18202342,0.2806256887361592
all_sounds\it-IT_Buongiorno_it-IT_FrancescaV2Voice.wav,1,0.005319697189604118,0.3397522,0.09448818897637795,0.07293625,0.4027693659263564
all_another_words_sounds\de-DE_Das Spiel war spannend. _de-DE_BirgitVoice.wav,0,0.021384082682224383,0.7711792,0.18569140140553947,0.14623298,0.6011802631514781
all_another_words_sounds\fr-CA_Le hockey est mon sport préféré._fr-CA_LouiseV3Voice.wav,0,0.008245112000717947,0.47003174,0.20213438735177866,0.0908026,0.794748700724657
all_sounds\de-DE_Was gibt’s__de-DE_DieterVoice.wav,1,0.006565740517437706,0.7680969,0.3436395065608549,0.08102926,0.28935932903821965
all_another_words_sounds\en-US_Let's meet for lunch._en-US_EmilyV3Voice.wav,0,0.005121078701387095,0.4790039,0.2649104683195592,0.07156172,0.395200228158559
all_sounds\de-DE_Servus_de-DE_DieterV3Voice.wav,1,0.004668428371478985,0.42214966,0.3638798701298701,0.0683259,0.3568193283647186
all_sounds\en-US_Good evening_en-US_AllisonV3Voice.wav,1,0.010016063343394886,0.49084473,0.09859504132231404,0.10008028,0.3317384241636968
all_another_words_sounds\it-IT_Vado a fare una passeggiata._it-IT_FrancescaVoice.wav,0,0.011407815299034577,0.67456055,0.210733865538136,0.10680737,0.7647159513798193
all_sounds\fr-CA_Allô_fr-CA_LouiseV3Voice.wav,1,0.006701078442883981,0.4017334,0.1696969696969697,0.08186012,0.22900146994313544
all_sounds\de-DE_Grüß Gott_de-DE_BirgitV2Voice.wav,1,0.00792387740454064,0.63464355,0.3020030816640986,0.08901617,0.32117569734536827
all_another_words_sounds\de-DE_Ich lese gerade ein Buch._de-DE_BirgitV3Voice.wav,0,0.012319223808519767,0.6758728,0.1937026515151515,0.110992,0.7033872615686745
all_sounds\en-GB_Hello_en-GB_JamesV3Voice.wav,1,0.003167487123618878,0.307312,0.1213463751438435,0.056280434,0.22557707171263824
all_sounds\en-US_Good evening_en-US_MichaelExpressive.wav,1,0.013179661546434676,0.47573853,0.06623883928571428,0.11480271,0.35457799410383867
all_sounds\it-IT_Saluti_it-IT_FrancescaV2Voice.wav,1,0.0025185169527502044,0.2824402,0.2625214408233276,0.050184827,0.30541510875082883
all_sounds\fr-CA_Bonne nuit_fr-CA_LouiseV3Voice.wav,1,0.008916364149613814,0.43225098,0.12772727272727272,0.0944265,0.3506853807916067
all_another_words_sounds\it-IT_Vado a fare una passeggiata._it-IT_FrancescaV2Voice.wav,0,0.007485431860044808,0.53634644,0.21614929785661494,0.08651839,0.8792264705611075
all_another_words_sounds\en-US_The weather is amazing today._en-US_AllisonExpressive.wav,0,0.02663053309216219,0.66064453,0.1489545036764706,0.16318865,0.6658664225585266
all_another_words_sounds\en-US_What's up with the traffic__en-US_EmmaExpressive.wav,0,0.00411691599422031,0.42803955,0.2488425925925926,0.0641632,0.5216337578972698
all_another_words_sounds\en-AU_That's a ripper!_en-AU_JackExpressive.wav,0,0.030896076134272983,0.9356079,0.20433407738095238,0.1757728,0.45882115921149846
all_another_words_sounds\de-DE_Ich arbeite von zu Hause aus.__de-DE_DieterV2Voice.wav,0,0.007565698375949612,0.7123108,0.3224025974025974,0.08698102,0.9936536020056977
all_sounds\en-US_Good morning_en-US_KevinV3Voice.wav,1,0.005510818404380721,0.443573,0.10676767676767676,0.07423489,0.23234422723854004
all_sounds\de-DE_Hallo_de-DE_DieterVoice.wav,1,0.00463725513441534,0.70648193,0.06753567816608608,0.0680974,0.1948776682319625
all_another_words_sounds\de-DE_Ich brauche einen Kaffee._de-DE_BirgitV2Voice.wav,0,0.00970601342909829,0.5486145,0.22143219908583037,0.0985191,0.7307141094132938
all_another_words_sounds\en-US_I’m going for a run._en-US_AllisonV2Voice.wav,0,0.014166593551635742,0.43356323,0.10633522727272728,0.1190235,0.5622043420927902
all_sounds\pt-BR_Tudo bem__pt-BR_IsabelaV3Voice.wav,1,0.0071573709570561415,0.3640442,0.04953271028037383,0.084601246,0.3530404692486532
all_another_words_sounds\en-US_I'm working from home._en-US_AllisonExpressive.wav,0,0.027111078443981352,0.7654419,0.11785714285714285,0.16465442,0.532707066691406
all_sounds\en-GB_How’s it going__en-GB_CharlotteV3Voice.wav,1,0.007318752593573789,0.4859619,0.25547520661157025,0.08554971,0.4509160282964012
all_another_words_sounds\en-AU_It's time for brekky._en-AU_HeidiExpressive.wav,0,0.01963971812149574,0.94314575,0.3148572198275862,0.14014177,0.6635715076286065
all_sounds\en-US_Good morning_en-US_AllisonExpressive.wav,1,0.032538928847382034,0.7251587,0.07614356884057971,0.1803855,0.3690646565111858
all_another_words_sounds\es-US_Qué haces este fin de semana__es-US_SofiaVoice.wav,0,0.014778951549631375,0.6609802,0.2608501594048884,0.12156871,0.8264226292155215
all_sounds\de-DE_Guten Tag_de-DE_BirgitVoice.wav,1,0.015159752185809111,0.75949097,0.09841026623252251,0.12312494,0.3067256568333991
all_another_words_sounds\fr-CA_Je vais prendre un café._fr-CA_LouiseV3Voice.wav,0,0.006621132247659841,0.48620605,0.19185393258426967,0.08137034,0.5876258801802461
all_sounds\de-DE_Servus_de-DE_BirgitV3Voice.wav,1,0.008447033181530252,0.61499023,0.3545045045045045,0.09190775,0.2873066307708563
all_another_words_sounds\de-DE_Lass uns einen Spaziergang machen._de-DE_DieterVoice.wav,0,0.011030401836994896,0.76535034,0.24162768393650544,0.10502572,0.9333540625411607
all_another_words_sounds\ko-KR_고양이 너무 귀여워요._ko-KR_JinV3Voice.wav,0,0.0023201298404049563,0.24319458,0.08035714285714286,0.048167728,0.6218546447052958
all_another_words_sounds\it-IT_Ci vediamo domani._it-IT_FrancescaVoice.wav,0,0.016163318169311665,0.8157654,0.09964944699584227,0.12713504,0.5523306714003434
all_another_words_sounds\de-DE_Ich arbeite von zu Hause aus.__de-DE_ErikaV3Voice.wav,0,0.00803199384017245,0.6752014,0.34459053343350865,0.089621395,1.0461814948759423
all_sounds\pt-BR_E aí__pt-BR_IsabelaV3Voice.wav,1,0.007582360741926387,0.40274048,0.05251336898395722,0.08707675,0.2300711766840025
all_another_words_sounds\de-DE_Wollen wir ins Kino gehen__de-DE_DieterVoice.wav,0,0.01502305141435248,0.79437256,0.1522403509636713,0.12256856,0.7182097798335958
all_another_words_sounds\fr-FR_Quel temps fait-il aujourd'hui__fr-FR_ReneeVoice.wav,0,0.013346693701501322,0.714386,0.15349621754242487,0.11552789,0.6721180400714156
all_another_words_sounds\en-GB_The match was thrilling._en-GB_JamesV3Voice.wav,0,0.0028556660534863804,0.34057617,0.19913101604278075,0.053438433,0.5000001378708304
all_sounds\fr-FR_Coucou_fr-FR_ReneeV3Voice.wav,1,0.0022834142677397597,0.25442505,0.19466403162055335,0.047785085,0.28314432644747095
all_sounds\fr-FR_Ça va__fr-FR_ReneeVoice.wav,1,0.00463686745731009,0.55929565,0.20416850139439308,0.068094544,0.25294581925098936
all_another_words_sounds\pt-BR_Como foi seu dia__pt-BR_IsabelaV3Voice.wav,0,0.006428202893932908,0.47161865,0.18549190535491905,0.08017608,0.5420719197158935
all_sounds\en-US_Hi_en-US_AllisonV3Voice.wav,1,0.002349120214676,0.30847168,0.1638477801268499,0.04846772,0.2600745761125645
all_sounds\en-US_Yo_en-US_MichaelVoice.wav,1,0.004004464621601021,0.39413452,0.04188564221147782,0.063280836,0.18421495285552952
all_another_words_sounds\en-US_I need a coffee break._en-US_MichaelVoice.wav,0,0.00986284090110414,0.6123352,0.10334400120958596,0.099311836,0.5870096315290063
